shadow_id,split,top1,top2,top3,margin,entropy,pred_class,label
0,train,0.9804289399990195,0.01957105999998043,0.0,0.960857879999039,0.09636502904369958,0.0,1
0,train,0.8150428999991849,0.18495709999981505,0.0,0.6300857999993699,0.47882751944265,0.0,1
0,train,0.9912598149990087,0.008740184999991258,0.0,0.9825196299990174,0.05012881576587851,0.0,1
0,train,0.9646331699990354,0.03536682999996459,0.0,0.9292663399990708,0.1529291880632175,1.0,1
0,train,0.9962675299990037,0.003732469999996267,0.0,0.9925350599990075,0.02459255993989467,0.0,1
0,train,0.7550483999992449,0.24495159999975508,0.0,0.5100967999994899,0.5567206381416114,1.0,1
0,train,0.9964713043990034,0.003528695599996471,0.0,0.992942608799007,0.023448395987992372,0.0,1
0,train,0.9165961999990833,0.08340379999991662,0.0,0.8331923999991666,0.2870049222495863,1.0,1
0,train,0.9703915179990296,0.029608481999970387,0.0,0.9407830359990592,0.13337856801069892,0.0,1
0,train,0.9449956569990549,0.055004342999944986,0.0,0.8899913139991099,0.21299454797943615,0.0,1
0,train,0.6666863999993332,0.33331359999966664,0.0,0.33337279999966657,0.636500489314281,1.0,1
0,train,0.8667835999991331,0.13321639999986679,0.0,0.7335671999992663,0.392455531981256,1.0,1
0,train,0.7153591999992845,0.28464079999971537,0.0,0.4307183999995692,0.5972831381374828,1.0,1
0,train,0.5243936999994755,0.47560629999952436,0.0,0.04878739999995113,0.6919566027937012,1.0,1
0,train,0.9632901299990366,0.036709869999963285,0.0,0.9265802599990733,0.15734312347939963,0.0,1
0,train,0.9040758599990958,0.09592413999990411,0.0,0.8081517199991917,0.31603396302188047,1.0,1
0,train,0.9884961139990115,0.011503885999988495,0.0,0.976992227999023,0.06280312181909868,0.0,1
0,train,0.902862929999097,0.09713706999990286,0.0,0.8057258599991941,0.31874654588388646,0.0,1
0,train,0.684870059999315,0.31512993999968486,0.0,0.3697401199996302,0.6231438978154753,0.0,1
0,train,0.9693693499990306,0.03063064999996935,0.0,0.9387386999990612,0.13692758207334774,1.0,1
0,train,0.6606278999993392,0.3393720999996606,0.0,0.3212557999996786,0.6406181167070806,0.0,1
0,train,0.7317200999992682,0.26827989999973173,0.0,0.4634401999995365,0.5815404740617305,1.0,1
0,train,0.9763255999990236,0.02367439999997631,0.0,0.9526511999990472,0.11201374860886106,1.0,1
0,train,0.9833339829990165,0.016666016999983334,0.0,0.9666679659990332,0.08476342666177376,0.0,1
0,train,0.8270089799991729,0.172991019999827,0.0,0.6540179599993459,0.4605973007399625,0.0,1
0,train,0.8656211599991342,0.1343788399998656,0.0,0.7312423199992686,0.39462672960943024,0.0,1
0,train,0.8849964999991149,0.11500349999988502,0.0,0.7699929999992299,0.35685016062247277,1.0,1
0,train,0.7221974699992777,0.27780252999972216,0.0,0.44439493999955554,0.5908658957802652,0.0,1
0,train,0.9986385857990012,0.0013614141999986386,0.0,0.9972771715990025,0.010344774210236002,0.0,1
0,train,0.9523390499990475,0.04766094999995237,0.0,0.9046780999990951,0.19156959092026682,1.0,1
0,train,0.9830298519990169,0.01697014799998303,0.0,0.966059703999034,0.08600073897112558,0.0,1
